,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:07:00,-15.777777777777779,-8.355555555555556,-5.533333333333333,20.866666666666667,-8.622222222222222,1.6444444444444444,-7.222222222222222,16.133333333333333,-27.133333333333333,-0.7555555555555555,-20.622222222222224,-6.044444444444444
2020-09-23 18:08:00,-15.955555555555556,-8.2,-5.488888888888889,20.866666666666667,-8.533333333333333,1.6222222222222222,-7.2444444444444445,16.08888888888889,-27.177777777777777,-0.5555555555555556,-20.711111111111112,-6.2
2020-09-23 18:09:00,-16.11111111111111,-8.044444444444444,-5.466666666666667,20.844444444444445,-8.444444444444445,1.6,-7.288888888888889,16.066666666666666,-27.22222222222222,-0.3333333333333333,-20.8,-6.355555555555555
2020-09-23 18:10:00,-16.266666666666666,-7.911111111111111,-5.466666666666667,20.844444444444445,-8.4,1.5777777777777777,-7.333333333333333,16.0,-27.244444444444444,-0.15555555555555556,-20.933333333333334,-6.511111111111111
2020-09-23 18:11:00,-16.42222222222222,-7.7555555555555555,-5.488888888888889,20.844444444444445,-8.377777777777778,1.6,-7.355555555555555,15.911111111111111,-27.266666666666666,0.0,-21.11111111111111,-6.688888888888889
2020-09-23 18:12:00,-16.555555555555557,-7.622222222222222,-5.533333333333333,20.844444444444445,-8.355555555555556,1.6444444444444444,-7.377777777777778,15.844444444444445,-27.244444444444444,0.17777777777777778,-21.288888888888888,-6.911111111111111
2020-09-23 18:13:00,-16.68888888888889,-7.466666666666667,-5.555555555555555,20.844444444444445,-8.355555555555556,1.711111111111111,-7.444444444444445,15.8,-27.177777777777777,0.35555555555555557,-21.466666666666665,-7.111111111111111
2020-09-23 18:14:00,-16.844444444444445,-7.311111111111111,-5.622222222222222,20.866666666666667,-8.355555555555556,1.7555555555555555,-7.488888888888889,15.777777777777779,-27.11111111111111,0.5333333333333333,-21.68888888888889,-7.266666666666667
2020-09-23 18:15:00,-17.0,-7.133333333333334,-5.733333333333333,20.88888888888889,-8.355555555555556,1.7777777777777777,-7.5777777777777775,15.755555555555556,-27.066666666666666,0.6888888888888889,-21.91111111111111,-7.377777777777778
2020-09-23 18:16:00,-17.155555555555555,-7.0,-5.844444444444444,20.955555555555556,-8.355555555555556,1.8,-7.644444444444445,15.755555555555556,-27.044444444444444,0.8222222222222222,-22.133333333333333,-7.488888888888889
2020-09-23 18:17:00,-17.288888888888888,-6.866666666666666,-5.955555555555556,21.044444444444444,-8.333333333333334,1.8,-7.711111111111111,15.733333333333333,-26.977777777777778,0.9333333333333333,-22.355555555555554,-7.555555555555555
2020-09-23 18:18:00,-17.42222222222222,-6.733333333333333,-6.044444444444444,21.177777777777777,-8.28888888888889,1.7555555555555555,-7.8,15.666666666666666,-26.91111111111111,1.0222222222222221,-22.6,-7.622222222222222
2020-09-23 18:19:00,-17.555555555555557,-6.6,-6.088888888888889,21.333333333333332,-8.266666666666667,1.6888888888888889,-7.888888888888889,15.622222222222222,-26.866666666666667,1.0666666666666667,-22.822222222222223,-7.688888888888889
2020-09-23 18:20:00,-17.666666666666668,-6.444444444444445,-6.155555555555556,21.466666666666665,-8.2,1.6222222222222222,-7.933333333333334,15.6,-26.8,1.0666666666666667,-23.022222222222222,-7.7555555555555555
2020-09-23 18:21:00,-17.77777777777778,-6.288888888888889,-6.222222222222222,21.6,-8.133333333333333,1.5555555555555556,-7.955555555555556,15.577777777777778,-26.711111111111112,1.0888888888888888,-23.177777777777777,-7.8
2020-09-23 18:22:00,-17.88888888888889,-6.155555555555556,-6.288888888888889,21.733333333333334,-8.066666666666666,1.4666666666666666,-7.955555555555556,15.555555555555555,-26.622222222222224,1.1111111111111112,-23.31111111111111,-7.866666666666666
2020-09-23 18:23:00,-18.0,-6.044444444444444,-6.333333333333333,21.844444444444445,-8.0,1.3777777777777778,-8.0,15.533333333333333,-26.555555555555557,1.1333333333333333,-23.42222222222222,-7.933333333333334
2020-09-23 18:24:00,-18.11111111111111,-5.955555555555556,-6.377777777777778,21.955555555555556,-7.955555555555556,1.3111111111111111,-8.044444444444444,15.533333333333333,-26.466666666666665,1.1555555555555554,-23.533333333333335,-8.022222222222222
2020-09-23 18:25:00,-18.22222222222222,-5.888888888888889,-6.377777777777778,22.08888888888889,-7.911111111111111,1.2444444444444445,-8.044444444444444,15.533333333333333,-26.4,1.1555555555555554,-23.644444444444446,-8.155555555555555
2020-09-23 18:26:00,-18.31111111111111,-5.844444444444444,-6.4,22.244444444444444,-7.888888888888889,1.1777777777777778,-8.0,15.533333333333333,-26.31111111111111,1.1777777777777778,-23.755555555555556,-8.28888888888889
2020-09-23 18:27:00,-18.444444444444443,-5.777777777777778,-6.466666666666667,22.377777777777776,-7.844444444444444,1.1333333333333333,-7.977777777777778,15.533333333333333,-26.244444444444444,1.1777777777777778,-23.88888888888889,-8.377777777777778
2020-09-23 18:28:00,-18.555555555555557,-5.666666666666667,-6.511111111111111,22.488888888888887,-7.7555555555555555,1.0444444444444445,-7.977777777777778,15.555555555555555,-26.177777777777777,1.1777777777777778,-24.0,-8.466666666666667
2020-09-23 18:29:00,-18.666666666666668,-5.5777777777777775,-6.511111111111111,22.6,-7.688888888888889,0.9777777777777777,-7.977777777777778,15.555555555555555,-26.08888888888889,1.1777777777777778,-24.066666666666666,-8.555555555555555
2020-09-23 18:30:00,-18.77777777777778,-5.488888888888889,-6.533333333333333,22.755555555555556,-7.644444444444445,0.8888888888888888,-7.977777777777778,15.533333333333333,-26.0,1.1777777777777778,-24.08888888888889,-8.622222222222222
2020-09-23 18:31:00,-18.88888888888889,-5.377777777777778,-6.555555555555555,22.91111111111111,-7.5777777777777775,0.8222222222222222,-7.955555555555556,15.511111111111111,-25.91111111111111,1.1333333333333333,-24.133333333333333,-8.688888888888888
2020-09-23 18:32:00,-18.955555555555556,-5.266666666666667,-6.533333333333333,23.08888888888889,-7.533333333333333,0.7555555555555555,-7.933333333333334,15.511111111111111,-25.77777777777778,1.0888888888888888,-24.2,-8.8
2020-09-23 18:33:00,-18.977777777777778,-5.111111111111111,-6.488888888888889,23.22222222222222,-7.511111111111111,0.7333333333333333,-7.911111111111111,15.466666666666667,-25.6,1.0888888888888888,-24.22222222222222,-8.933333333333334
2020-09-23 18:34:00,-18.955555555555556,-4.977777777777778,-6.4222222222222225,23.333333333333332,-7.533333333333333,0.7333333333333333,-7.866666666666666,15.4,-25.42222222222222,1.0888888888888888,-24.244444444444444,-9.088888888888889
2020-09-23 18:35:00,-18.933333333333334,-4.866666666666666,-6.377777777777778,23.4,-7.555555555555555,0.6888888888888889,-7.866666666666666,15.333333333333334,-25.244444444444444,1.0888888888888888,-24.244444444444444,-9.244444444444444
2020-09-23 18:36:00,-18.933333333333334,-4.711111111111111,-6.311111111111111,23.511111111111113,-7.622222222222222,0.6888888888888889,-7.866666666666666,15.266666666666667,-25.066666666666666,1.0666666666666667,-24.266666666666666,-9.377777777777778
2020-09-23 18:37:00,-18.955555555555556,-4.555555555555555,-6.2444444444444445,23.644444444444446,-7.711111111111111,0.7111111111111111,-7.822222222222222,15.2,-24.88888888888889,1.0666666666666667,-24.288888888888888,-9.555555555555555
2020-09-23 18:38:00,-18.955555555555556,-4.4,-6.177777777777778,23.822222222222223,-7.8,0.7333333333333333,-7.822222222222222,15.133333333333333,-24.755555555555556,1.0666666666666667,-24.333333333333332,-9.688888888888888
2020-09-23 18:39:00,-18.955555555555556,-4.222222222222222,-6.088888888888889,24.022222222222222,-7.888888888888889,0.7555555555555555,-7.822222222222222,15.088888888888889,-24.622222222222224,1.0222222222222221,-24.42222222222222,-9.844444444444445
2020-09-23 18:40:00,-18.933333333333334,-4.0,-6.0,24.244444444444444,-8.022222222222222,0.7555555555555555,-7.8,15.044444444444444,-24.488888888888887,0.9333333333333333,-24.555555555555557,-10.0
2020-09-23 18:41:00,-18.88888888888889,-3.7777777777777777,-5.955555555555556,24.466666666666665,-8.155555555555555,0.7777777777777778,-7.822222222222222,15.022222222222222,-24.377777777777776,0.8,-24.68888888888889,-10.11111111111111
2020-09-23 18:42:00,-18.822222222222223,-3.5555555555555554,-5.888888888888889,24.666666666666668,-8.28888888888889,0.7555555555555555,-7.8,15.022222222222222,-24.266666666666666,0.6222222222222222,-24.844444444444445,-10.2
2020-09-23 18:43:00,-18.733333333333334,-3.311111111111111,-5.844444444444444,24.88888888888889,-8.4,0.6888888888888889,-7.8,15.044444444444444,-24.2,0.4666666666666667,-24.977777777777778,-10.28888888888889
2020-09-23 18:44:00,-18.622222222222224,-3.066666666666667,-5.777777777777778,25.11111111111111,-8.533333333333333,0.5777777777777777,-7.7555555555555555,15.066666666666666,-24.08888888888889,0.28888888888888886,-25.066666666666666,-10.377777777777778
2020-09-23 18:45:00,-18.488888888888887,-2.8444444444444446,-5.711111111111111,25.31111111111111,-8.688888888888888,0.4222222222222222,-7.688888888888889,15.088888888888889,-23.977777777777778,0.06666666666666667,-25.2,-10.444444444444445
2020-09-23 18:46:00,-18.4,-2.6222222222222222,-5.622222222222222,25.511111111111113,-8.844444444444445,0.24444444444444444,-7.666666666666667,15.133333333333333,-23.88888888888889,-0.13333333333333333,-25.355555555555554,-10.533333333333333
2020-09-23 18:47:00,-18.355555555555554,-2.3777777777777778,-5.555555555555555,25.711111111111112,-9.0,0.022222222222222223,-7.644444444444445,15.155555555555555,-23.8,-0.35555555555555557,-25.488888888888887,-10.644444444444444
2020-09-23 18:48:00,-18.31111111111111,-2.1333333333333333,-5.488888888888889,25.866666666666667,-9.133333333333333,-0.15555555555555556,-7.644444444444445,15.177777777777777,-23.755555555555556,-0.6222222222222222,-25.666666666666668,-10.777777777777779
2020-09-23 18:49:00,-18.31111111111111,-1.9111111111111112,-5.4,26.044444444444444,-9.266666666666667,-0.3111111111111111,-7.644444444444445,15.222222222222221,-23.755555555555556,-0.9111111111111111,-25.822222222222223,-10.933333333333334
2020-09-23 18:50:00,-18.333333333333332,-1.6888888888888889,-5.311111111111111,26.244444444444444,-9.377777777777778,-0.4888888888888889,-7.6,15.244444444444444,-23.77777777777778,-1.2,-25.955555555555556,-11.066666666666666
2020-09-23 18:51:00,-18.333333333333332,-1.4444444444444444,-5.222222222222222,26.466666666666665,-9.488888888888889,-0.6666666666666666,-7.533333333333333,15.244444444444444,-23.77777777777778,-1.488888888888889,-26.066666666666666,-11.2
2020-09-23 18:52:00,-18.333333333333332,-1.2222222222222223,-5.155555555555556,26.644444444444446,-9.555555555555555,-0.8444444444444444,-7.488888888888889,15.28888888888889,-23.77777777777778,-1.8,-26.155555555555555,-11.377777777777778
2020-09-23 18:53:00,-18.355555555555554,-1.0222222222222221,-5.066666666666666,26.822222222222223,-9.6,-1.0,-7.466666666666667,15.333333333333334,-23.77777777777778,-2.088888888888889,-26.266666666666666,-11.511111111111111
2020-09-23 18:54:00,-18.377777777777776,-0.8,-4.933333333333334,27.022222222222222,-9.644444444444444,-1.1777777777777778,-7.444444444444445,15.377777777777778,-23.733333333333334,-2.4,-26.377777777777776,-11.666666666666666
2020-09-23 18:55:00,-18.355555555555554,-0.5555555555555556,-4.777777777777778,27.244444444444444,-9.688888888888888,-1.3111111111111111,-7.4,15.444444444444445,-23.711111111111112,-2.6666666666666665,-26.444444444444443,-11.822222222222223
2020-09-23 18:56:00,-18.31111111111111,-0.28888888888888886,-4.6,27.444444444444443,-9.755555555555556,-1.488888888888889,-7.355555555555555,15.533333333333333,-23.68888888888889,-2.911111111111111,-26.488888888888887,-11.977777777777778
2020-09-23 18:57:00,-18.288888888888888,-0.044444444444444446,-4.377777777777778,27.666666666666668,-9.777777777777779,-1.6888888888888889,-7.288888888888889,15.622222222222222,-23.711111111111112,-3.1333333333333333,-26.533333333333335,-12.133333333333333
2020-09-23 18:58:00,-18.266666666666666,0.2222222222222222,-4.2,27.88888888888889,-9.822222222222223,-1.8888888888888888,-7.2,15.688888888888888,-23.755555555555556,-3.3555555555555556,-26.6,-12.266666666666667
2020-09-23 18:59:00,-18.2,0.5111111111111111,-4.022222222222222,28.08888888888889,-9.844444444444445,-2.066666666666667,-7.111111111111111,15.755555555555556,-23.8,-3.6,-26.666666666666668,-12.4
2020-09-23 19:00:00,-18.177777777777777,0.7555555555555555,-3.8444444444444446,28.288888888888888,-9.866666666666667,-2.2444444444444445,-6.977777777777778,15.822222222222223,-23.822222222222223,-3.8444444444444446,-26.755555555555556,-12.555555555555555
2020-09-23 19:01:00,-18.155555555555555,1.0,-3.688888888888889,28.466666666666665,-9.911111111111111,-2.422222222222222,-6.844444444444444,15.866666666666667,-23.844444444444445,-4.111111111111111,-26.88888888888889,-12.71111111111111
2020-09-23 19:02:00,-18.155555555555555,1.2222222222222223,-3.533333333333333,28.622222222222224,-9.977777777777778,-2.5555555555555554,-6.711111111111111,15.911111111111111,-23.88888888888889,-4.333333333333333,-27.044444444444444,-12.866666666666667
2020-09-23 19:03:00,-18.133333333333333,1.4,-3.3777777777777778,28.77777777777778,-10.066666666666666,-2.6444444444444444,-6.555555555555555,15.955555555555556,-23.91111111111111,-4.511111111111111,-27.177777777777777,-13.044444444444444
2020-09-23 19:04:00,-18.11111111111111,1.5777777777777777,-3.2666666666666666,28.91111111111111,-10.133333333333333,-2.7333333333333334,-6.444444444444445,15.955555555555556,-23.933333333333334,-4.644444444444445,-27.31111111111111,-13.177777777777777
2020-09-23 19:05:00,-18.08888888888889,1.7777777777777777,-3.111111111111111,29.044444444444444,-10.244444444444444,-2.7777777777777777,-6.377777777777778,15.955555555555556,-23.933333333333334,-4.7555555555555555,-27.466666666666665,-13.28888888888889
2020-09-23 19:06:00,-18.066666666666666,2.022222222222222,-2.977777777777778,29.2,-10.355555555555556,-2.8666666666666667,-6.333333333333333,15.955555555555556,-23.933333333333334,-4.866666666666666,-27.622222222222224,-13.4
2020-09-23 19:07:00,-18.08888888888889,2.2666666666666666,-2.8444444444444446,29.333333333333332,-10.466666666666667,-2.911111111111111,-6.311111111111111,15.977777777777778,-23.91111111111111,-5.0,-27.77777777777778,-13.488888888888889
2020-09-23 19:08:00,-18.11111111111111,2.511111111111111,-2.7555555555555555,29.466666666666665,-10.555555555555555,-2.933333333333333,-6.288888888888889,16.0,-23.88888888888889,-5.133333333333334,-27.955555555555556,-13.533333333333333
2020-09-23 19:09:00,-18.155555555555555,2.7333333333333334,-2.688888888888889,29.644444444444446,-10.622222222222222,-2.9555555555555557,-6.266666666666667,16.044444444444444,-23.91111111111111,-5.266666666666667,-28.133333333333333,-13.6
2020-09-23 19:10:00,-18.2,2.977777777777778,-2.6222222222222222,29.8,-10.666666666666666,-2.9555555555555557,-6.266666666666667,16.066666666666666,-23.933333333333334,-5.377777777777778,-28.288888888888888,-13.666666666666666
2020-09-23 19:11:00,-18.22222222222222,3.2444444444444445,-2.5555555555555554,29.955555555555556,-10.688888888888888,-2.9555555555555557,-6.288888888888889,16.066666666666666,-23.977777777777778,-5.466666666666667,-28.4,-13.733333333333333
2020-09-23 19:12:00,-18.244444444444444,3.511111111111111,-2.4444444444444446,30.133333333333333,-10.755555555555556,-3.0,-6.333333333333333,16.066666666666666,-23.977777777777778,-5.555555555555555,-28.511111111111113,-13.844444444444445
2020-09-23 19:13:00,-18.244444444444444,3.7777777777777777,-2.3777777777777778,30.288888888888888,-10.866666666666667,-3.022222222222222,-6.377777777777778,16.066666666666666,-23.955555555555556,-5.622222222222222,-28.622222222222224,-13.977777777777778
2020-09-23 19:14:00,-18.22222222222222,4.044444444444444,-2.3333333333333335,30.444444444444443,-10.933333333333334,-3.088888888888889,-6.4,16.08888888888889,-23.977777777777778,-5.688888888888889,-28.733333333333334,-14.088888888888889
2020-09-23 19:15:00,-18.22222222222222,4.266666666666667,-2.2666666666666666,30.555555555555557,-11.0,-3.1777777777777776,-6.4222222222222225,16.133333333333333,-23.955555555555556,-5.7555555555555555,-28.866666666666667,-14.177777777777777
2020-09-23 19:16:00,-18.177777777777777,4.444444444444445,-2.2,30.68888888888889,-11.066666666666666,-3.2444444444444445,-6.488888888888889,16.177777777777777,-23.91111111111111,-5.777777777777778,-28.977777777777778,-14.266666666666667
2020-09-23 19:17:00,-18.177777777777777,4.6,-2.1555555555555554,30.822222222222223,-11.133333333333333,-3.3333333333333335,-6.555555555555555,16.2,-23.91111111111111,-5.777777777777778,-29.066666666666666,-14.355555555555556
2020-09-23 19:18:00,-18.2,4.7555555555555555,-2.1555555555555554,31.0,-11.222222222222221,-3.4444444444444446,-6.6,16.266666666666666,-23.933333333333334,-5.8,-29.155555555555555,-14.444444444444445
2020-09-23 19:19:00,-18.22222222222222,4.933333333333334,-2.1333333333333333,31.2,-11.28888888888889,-3.6,-6.688888888888889,16.355555555555554,-23.955555555555556,-5.822222222222222,-29.2,-14.533333333333333
2020-09-23 19:20:00,-18.244444444444444,5.111111111111111,-2.111111111111111,31.444444444444443,-11.377777777777778,-3.7111111111111112,-6.7555555555555555,16.466666666666665,-24.0,-5.844444444444444,-29.244444444444444,-14.622222222222222
2020-09-23 19:21:00,-18.244444444444444,5.288888888888889,-2.111111111111111,31.644444444444446,-11.422222222222222,-3.8666666666666667,-6.822222222222222,16.57777777777778,-24.066666666666666,-5.888888888888889,-29.244444444444444,-14.733333333333333
2020-09-23 19:22:00,-18.266666666666666,5.488888888888889,-2.1555555555555554,31.844444444444445,-11.422222222222222,-4.044444444444444,-6.933333333333334,16.666666666666668,-24.155555555555555,-5.955555555555556,-29.288888888888888,-14.844444444444445
2020-09-23 19:23:00,-18.288888888888888,5.688888888888889,-2.2222222222222223,32.0,-11.422222222222222,-4.2,-7.0,16.755555555555556,-24.22222222222222,-6.044444444444444,-29.333333333333332,-14.977777777777778
2020-09-23 19:24:00,-18.355555555555554,5.866666666666666,-2.2888888888888888,32.13333333333333,-11.422222222222222,-4.355555555555555,-7.088888888888889,16.822222222222223,-24.288888888888888,-6.111111111111111,-29.333333333333332,-15.066666666666666
2020-09-23 19:25:00,-18.466666666666665,6.044444444444444,-2.3555555555555556,32.24444444444445,-11.4,-4.511111111111111,-7.2,16.88888888888889,-24.377777777777776,-6.133333333333334,-29.31111111111111,-15.177777777777777
2020-09-23 19:26:00,-18.6,6.2,-2.3777777777777778,32.355555555555554,-11.355555555555556,-4.688888888888889,-7.311111111111111,16.933333333333334,-24.488888888888887,-6.133333333333334,-29.31111111111111,-15.28888888888889
2020-09-23 19:27:00,-18.733333333333334,6.377777777777778,-2.422222222222222,32.46666666666667,-11.311111111111112,-4.844444444444444,-7.444444444444445,17.0,-24.555555555555557,-6.133333333333334,-29.31111111111111,-15.377777777777778
2020-09-23 19:28:00,-18.866666666666667,6.511111111111111,-2.466666666666667,32.53333333333333,-11.28888888888889,-4.977777777777778,-7.555555555555555,17.044444444444444,-24.622222222222224,-6.155555555555556,-29.31111111111111,-15.488888888888889
2020-09-23 19:29:00,-19.0,6.622222222222222,-2.533333333333333,32.6,-11.222222222222221,-5.111111111111111,-7.711111111111111,17.133333333333333,-24.733333333333334,-6.155555555555556,-29.31111111111111,-15.555555555555555
2020-09-23 19:30:00,-19.11111111111111,6.733333333333333,-2.577777777777778,32.666666666666664,-11.155555555555555,-5.2,-7.888888888888889,17.177777777777777,-24.88888888888889,-6.155555555555556,-29.288888888888888,-15.622222222222222
2020-09-23 19:31:00,-19.22222222222222,6.822222222222222,-2.6444444444444444,32.733333333333334,-11.066666666666666,-5.288888888888889,-8.066666666666666,17.22222222222222,-25.022222222222222,-6.2,-29.266666666666666,-15.666666666666666
2020-09-23 19:32:00,-19.288888888888888,6.911111111111111,-2.688888888888889,32.82222222222222,-11.0,-5.377777777777778,-8.222222222222221,17.266666666666666,-25.155555555555555,-6.266666666666667,-29.244444444444444,-15.733333333333333
2020-09-23 19:33:00,-19.355555555555554,7.0,-2.7333333333333334,32.955555555555556,-10.977777777777778,-5.511111111111111,-8.333333333333334,17.31111111111111,-25.288888888888888,-6.288888888888889,-29.177777777777777,-15.777777777777779
2020-09-23 19:34:00,-19.42222222222222,7.111111111111111,-2.7777777777777777,33.06666666666667,-10.955555555555556,-5.666666666666667,-8.4,17.31111111111111,-25.42222222222222,-6.333333333333333,-29.08888888888889,-15.822222222222223
2020-09-23 19:35:00,-19.466666666666665,7.177777777777778,-2.8222222222222224,33.17777777777778,-10.955555555555556,-5.822222222222222,-8.466666666666667,17.333333333333332,-25.555555555555557,-6.333333333333333,-29.0,-15.88888888888889
2020-09-23 19:36:00,-19.511111111111113,7.222222222222222,-2.911111111111111,33.24444444444445,-10.955555555555556,-6.0,-8.511111111111111,17.4,-25.666666666666668,-6.311111111111111,-28.955555555555556,-15.977777777777778
2020-09-23 19:37:00,-19.555555555555557,7.288888888888889,-2.977777777777778,33.31111111111111,-10.955555555555556,-6.2,-8.555555555555555,17.42222222222222,-25.733333333333334,-6.266666666666667,-28.88888888888889,-16.044444444444444
2020-09-23 19:38:00,-19.6,7.377777777777778,-3.022222222222222,33.4,-10.955555555555556,-6.4222222222222225,-8.577777777777778,17.488888888888887,-25.844444444444445,-6.2444444444444445,-28.77777777777778,-16.133333333333333
2020-09-23 19:39:00,-19.644444444444446,7.4222222222222225,-3.111111111111111,33.48888888888889,-10.933333333333334,-6.644444444444445,-8.555555555555555,17.533333333333335,-26.0,-6.177777777777778,-28.666666666666668,-16.177777777777777
2020-09-23 19:40:00,-19.711111111111112,7.444444444444445,-3.2222222222222223,33.577777777777776,-10.88888888888889,-6.866666666666666,-8.577777777777778,17.555555555555557,-26.133333333333333,-6.133333333333334,-28.555555555555557,-16.22222222222222
2020-09-23 19:41:00,-19.755555555555556,7.444444444444445,-3.311111111111111,33.644444444444446,-10.8,-7.088888888888889,-8.622222222222222,17.6,-26.244444444444444,-6.133333333333334,-28.466666666666665,-16.22222222222222
2020-09-23 19:42:00,-19.755555555555556,7.466666666666667,-3.4444444444444446,33.71111111111111,-10.755555555555556,-7.288888888888889,-8.688888888888888,17.644444444444446,-26.355555555555554,-6.133333333333334,-28.355555555555554,-16.177777777777777
2020-09-23 19:43:00,-19.711111111111112,7.466666666666667,-3.577777777777778,33.733333333333334,-10.688888888888888,-7.511111111111111,-8.733333333333333,17.666666666666668,-26.466666666666665,-6.133333333333334,-28.22222222222222,-16.177777777777777
2020-09-23 19:44:00,-19.666666666666668,7.4222222222222225,-3.6666666666666665,33.77777777777778,-10.644444444444444,-7.7555555555555555,-8.8,17.68888888888889,-26.533333333333335,-6.111111111111111,-28.08888888888889,-16.2
2020-09-23 19:45:00,-19.622222222222224,7.4222222222222225,-3.7111111111111112,33.82222222222222,-10.644444444444444,-8.0,-8.88888888888889,17.711111111111112,-26.6,-6.044444444444444,-27.91111111111111,-16.2
2020-09-23 19:46:00,-19.555555555555557,7.466666666666667,-3.7333333333333334,33.888888888888886,-10.644444444444444,-8.222222222222221,-9.0,17.733333333333334,-26.644444444444446,-5.977777777777778,-27.733333333333334,-16.22222222222222
2020-09-23 19:47:00,-19.444444444444443,7.511111111111111,-3.7777777777777777,33.93333333333333,-10.666666666666666,-8.466666666666667,-9.088888888888889,17.755555555555556,-26.68888888888889,-5.955555555555556,-27.555555555555557,-16.288888888888888
2020-09-23 19:48:00,-19.333333333333332,7.5777777777777775,-3.8222222222222224,33.977777777777774,-10.71111111111111,-8.733333333333333,-9.177777777777777,17.822222222222223,-26.733333333333334,-5.933333333333334,-27.377777777777776,-16.355555555555554
2020-09-23 19:49:00,-19.22222222222222,7.644444444444445,-3.8222222222222224,34.044444444444444,-10.777777777777779,-8.977777777777778,-9.244444444444444,17.933333333333334,-26.733333333333334,-5.955555555555556,-27.177777777777777,-16.444444444444443
2020-09-23 19:50:00,-19.133333333333333,7.711111111111111,-3.8666666666666667,34.08888888888889,-10.8,-9.222222222222221,-9.266666666666667,18.066666666666666,-26.77777777777778,-5.955555555555556,-26.955555555555556,-16.533333333333335
2020-09-23 19:51:00,-19.044444444444444,7.7555555555555555,-3.911111111111111,34.111111111111114,-10.866666666666667,-9.466666666666667,-9.244444444444444,18.244444444444444,-26.822222222222223,-5.977777777777778,-26.77777777777778,-16.644444444444446
2020-09-23 19:52:00,-18.91111111111111,7.8,-3.977777777777778,34.13333333333333,-10.955555555555556,-9.733333333333333,-9.177777777777777,18.42222222222222,-26.88888888888889,-6.0,-26.6,-16.755555555555556
2020-09-23 19:53:00,-18.755555555555556,7.822222222222222,-4.0,34.13333333333333,-11.088888888888889,-10.022222222222222,-9.11111111111111,18.622222222222224,-26.955555555555556,-6.066666666666666,-26.42222222222222,-16.88888888888889
2020-09-23 19:54:00,-18.57777777777778,7.888888888888889,-4.022222222222222,34.13333333333333,-11.244444444444444,-10.333333333333334,-9.044444444444444,18.822222222222223,-27.022222222222222,-6.155555555555556,-26.22222222222222,-17.022222222222222
2020-09-23 19:55:00,-18.444444444444443,7.911111111111111,-4.088888888888889,34.13333333333333,-11.422222222222222,-10.666666666666666,-9.0,19.0,-27.11111111111111,-6.288888888888889,-26.044444444444444,-17.11111111111111
2020-09-23 19:56:00,-18.31111111111111,7.933333333333334,-4.155555555555556,34.111111111111114,-11.577777777777778,-11.0,-8.977777777777778,19.2,-27.155555555555555,-6.4222222222222225,-25.866666666666667,-17.2
2020-09-23 19:57:00,-18.133333333333333,7.955555555555556,-4.266666666666667,34.111111111111114,-11.733333333333333,-11.28888888888889,-8.955555555555556,19.4,-27.2,-6.555555555555555,-25.711111111111112,-17.266666666666666
2020-09-23 19:58:00,-17.977777777777778,7.977777777777778,-4.355555555555555,34.111111111111114,-11.88888888888889,-11.6,-8.88888888888889,19.6,-27.244444444444444,-6.688888888888889,-25.57777777777778,-17.31111111111111
2020-09-23 19:59:00,-17.844444444444445,7.977777777777778,-4.4222222222222225,34.15555555555556,-12.044444444444444,-11.866666666666667,-8.844444444444445,19.822222222222223,-27.266666666666666,-6.777777777777778,-25.466666666666665,-17.377777777777776
2020-09-23 20:00:00,-17.666666666666668,7.977777777777778,-4.488888888888889,34.2,-12.177777777777777,-12.11111111111111,-8.8,20.044444444444444,-27.288888888888888,-6.844444444444444,-25.377777777777776,-17.466666666666665
2020-09-23 20:01:00,-17.533333333333335,7.977777777777778,-4.555555555555555,34.24444444444445,-12.333333333333334,-12.377777777777778,-8.733333333333333,20.22222222222222,-27.355555555555554,-6.955555555555556,-25.288888888888888,-17.57777777777778
2020-09-23 20:02:00,-17.355555555555554,7.977777777777778,-4.622222222222222,34.28888888888889,-12.466666666666667,-12.666666666666666,-8.71111111111111,20.444444444444443,-27.42222222222222,-7.066666666666666,-25.2,-17.644444444444446
2020-09-23 20:03:00,-17.155555555555555,7.955555555555556,-4.666666666666667,34.333333333333336,-12.6,-12.933333333333334,-8.733333333333333,20.666666666666668,-27.511111111111113,-7.177777777777778,-25.133333333333333,-17.68888888888889
2020-09-23 20:04:00,-16.977777777777778,7.955555555555556,-4.7555555555555555,34.37777777777778,-12.755555555555556,-13.2,-8.755555555555556,20.844444444444445,-27.6,-7.266666666666667,-25.11111111111111,-17.68888888888889
2020-09-23 20:05:00,-16.8,8.0,-4.822222222222222,34.422222222222224,-12.866666666666667,-13.466666666666667,-8.755555555555556,21.0,-27.68888888888889,-7.377777777777778,-25.066666666666666,-17.666666666666668
2020-09-23 20:06:00,-16.644444444444446,8.022222222222222,-4.911111111111111,34.46666666666667,-13.022222222222222,-13.688888888888888,-8.733333333333333,21.155555555555555,-27.77777777777778,-7.466666666666667,-25.022222222222222,-17.622222222222224
2020-09-23 20:07:00,-16.466666666666665,8.044444444444444,-5.0,34.48888888888889,-13.2,-13.88888888888889,-8.688888888888888,21.31111111111111,-27.866666666666667,-7.555555555555555,-24.955555555555556,-17.533333333333335
