"Tomate", 814.79, 1062
"Melón", 97.88, 416
"Kinoto", 18.20, 174
"Rabanito", 247.47, 267
"Ajo", 872.67, 99
"Calabaza", 27.19, 768
"Cebolla", 77.53, 728
"Mandarina", 18.32, 900
"Pomelo", 41.15, 981
"Kiwi", 433.20, 480
"Frutilla", 314.41, 273
"Pepino", 41.19, 570
"Frambuesa", 1949.86, 107
"Zanahoria", 32.71, 492
"Kiwi", 448.93, 480
"Alcachofa", 144.92, 315
"Naranja", 7.61, 970
"Champignon", 3639.09, 88
"Ciruela", 929.59, 801
"Pepino", 53.97, 400
"Lima", 1214.46, 190
"Batata", 26.83, 1050
"Pomelo", 35.70, 819
"Naranja", 6.79, 850
"Rabanito", 214.23, 357
"Banana", 70.03, 1040
"Lima", 1376.80, 192
"Zanahoria", 29.66, 564
"Choclo", 58.42, 324
"TomCherry", 598.67, 196
"Palta", 1241.59, 400
"Alcachofa", 139.99, 309
"Lechuga", 50.75, 918
"Rabanito", 221.13, 267
"Lima", 1076.01, 160
"Durazno", 178.78, 936
"Naranja", 19.55, 930
"Banana", 51.11, 1080
"Lima", 1361.45, 224
"Calabaza", 20.65, 656
"Zanahoria", 28.57, 522
"Berenjena", 60.02, 492
"Uva", 713.02, 336
"Palta", 1173.71, 372
"TomCherry", 532.56, 162
"Durazno", 235.04, 952
"Durazno", 146.73, 936
"Uva", 682.89, 276
"TomCherry", 575.74, 210
"Durazno", 188.81, 736
"Rabanito", 232.18, 357
"Lima", 1212.03, 180
"Palta", 524.06, 530
"Manzana", 153.96, 940
"Banana", 57.67, 870
"Coliflor", 27.71, 590
"Durazno", 264.08, 808
"Palta", 503.36, 415
"Frambuesa", 2043.35, 116
"Ciruela", 1003.84, 1080
"Rabanito", 206.44, 336
"Alcachofa", 149.31, 351
"Papa", 13.47, 930
"Batata", 22.86, 1060
"Brócoli", 388.51, 392
"Sandía", 48.00, 936
"Banana", 73.73, 960
"Espárrago", 650.35, 172
"Ciruela", 1010.50, 720
"TomCherry", 528.56, 216
"Berenjena", 58.61, 510
"Mandarina", 17.54, 1030
"Brócoli", 370.55, 424
"Manzana", 150.97, 1140
"Zanahoria", 22.21, 630
"Naranja", 12.29, 1060
"Alcachofa", 133.67, 288
"Zanahoria", 37.41, 612
"Banana", 59.16, 890
"Higo", 2441.11, 114
"Kiwi", 405.18, 448
"Ajo", 898.17, 80
"Kinoto", 33.20, 184
"Frutilla", 270.50, 354
"Repollo", 4.65, 840
"Kinoto", 39.40, 168
"Batata", 19.51, 940
"Batata", 20.03, 930
"Morrón", 2931.21, 708
"Naranja", 13.88, 1180
"Kiwi", 412.46, 420
"Zuccini", 104.51, 714
"TomCherry", 547.06, 218
"Champignon", 3509.23, 117
"Choclo", 63.53, 276
"Sandía", 66.23, 1035
"Banana", 64.31, 1140
"Lima", 1001.45, 226
"Repollo", 3.97, 637
"Caqui", 769.38, 86
"Ciruela", 928.24, 990
"Melón", 102.61, 416
"Champignon", 3728.64, 91
"Apio", 59.45, 246
"Cebolla", 67.20, 664
"Papa", 11.68, 1180
"Caqui", 854.62, 106
"Choclo", 54.56, 306
"Espárrago", 610.41, 228
"Kinoto", 28.50, 166
"Caqui", 833.17, 93
"Zuccini", 94.91, 648
"Uva", 712.24, 330
"Pera", 142.20, 1190
"Kinoto", 30.47, 220
"Palta", 486.18, 520
"Berenjena", 51.58, 642
"Calabaza", 21.09, 888
"Repollo", 4.73, 840
"Sandía", 56.18, 918
"TomCherry", 514.09, 188
"Berenjena", 45.41, 624
"Champignon", 3595.13, 107
"Caqui", 765.57, 99
"Espárrago", 660.88, 186
"Ciruela", 959.39, 990
"Apio", 55.43, 291
"Rabanito", 229.37, 339
"Brócoli", 393.21, 436
"Calabaza", 19.97, 696
"Durazno", 149.79, 656
"Pepino", 38.07, 600
"Papa", 20.87, 990
"Rabanito", 205.65, 297
"Champignon", 3634.44, 107
"Manzana", 140.79, 870
"Pomelo", 47.31, 873
"Frutilla", 286.72, 261
"Tomate", 790.03, 747
"Zuccini", 93.68, 588
"Papa", 22.37, 1060
"Papa", 13.19, 940
"Limon", 346.32, 791
"Batata", 19.76, 1140
"Rabanito", 202.17, 240
"Durazno", 192.34, 656
"Uva", 672.71, 309
"Caqui", 835.04, 118
"Calabaza", 15.27, 960
"Lima", 999.22, 234
"Lechuga", 38.86, 855
"Zuccini", 86.36, 630
"Durazno", 181.14, 880
"Calabaza", 14.84, 760
"Cereza", 998.75, 226
"Palta", 1156.54, 380
"Banana", 54.93, 990
"Manzana", 137.97, 950
"Brócoli", 355.95, 360
"Berenjena", 61.13, 648
"Pomelo", 53.60, 846
"Frutilla", 306.01, 249
"Ciruela", 931.29, 945
"Apio", 48.97, 306
"TomCherry", 599.40, 202
"Alcachofa", 151.65, 300
"Cereza", 1062.86, 184
"Higo", 2467.87, 86
"Frutilla", 305.73, 336
"Higo", 2483.31, 96
"Naranja", 14.87, 1120
"Berenjena", 48.38, 504
"Batata", 25.75, 1170
"Zanahoria", 29.18, 600
"Frambuesa", 2058.66, 98
"Durazno", 163.72, 736
"Champignon", 3571.95, 103
"Apio", 40.16, 243
"Alcachofa", 153.52, 309
"Banana", 68.44, 900
"Berenjena", 46.94, 480
"Lechuga", 34.89, 828
"Pepino", 32.04, 575
"Ciruela", 947.44, 1080
"Durazno", 155.35, 648
"Mandarina", 21.40, 940
"Batata", 26.70, 1050
"Melón", 94.44, 456
"Limon", 332.98, 777
"Kiwi", 419.81, 380
"TomCherry", 569.74, 172
"Manzana", 159.33, 1060
"Melón", 105.79, 424
"Durazno", 259.58, 680
"Melón", 108.18, 376
"Apio", 66.34, 336
"Brócoli", 351.17, 408
"Frutilla", 284.97, 249
"Pera", 152.52, 990
"Palta", 519.98, 425
"Zanahoria", 45.28, 504
"Naranja", 11.27, 1080
"Repollo", 3.55, 728
"Lima", 1406.66, 230
"Morrón", 2944.19, 582
"Tomate", 763.46, 1053
"Caqui", 895.91, 105
"Brócoli", 356.34, 324
"Brócoli", 395.88, 440
"Champignon", 3582.69, 88
"Cereza", 1020.16, 220
"Cebolla", 52.34, 896
"Mandarina", 17.47, 1110
"Lima", 1021.35, 206
"Cebolla", 62.28, 872
"Tomate", 740.87, 846
"Pera", 136.98, 1170
"Mandarina", 22.48, 970
"Palta", 486.38, 470
"Alcachofa", 154.13, 279
"Frambuesa", 2018.26, 117
"Sandía", 63.68, 981
"Calabaza", 25.76, 936
"Lechuga", 51.89, 918
"Palta", 527.12, 520
"Espárrago", 666.49, 168
"Naranja", 8.42, 1150
"Calabaza", 21.76, 824
"Alcachofa", 135.91, 267
"Cebolla", 63.33, 896
"Mandarina", 21.17, 1170
"Higo", 2483.25, 103
"Frambuesa", 2037.08, 109
"Banana", 70.38, 890
"Choclo", 46.80, 303
"Acelga", 21.30, 999
"Lima", 1254.57, 222
"Champignon", 3666.61, 106
"Uva", 666.68, 288
"Lima", 1211.15, 202
"Ajo", 919.57, 81
"Cereza", 1020.98, 182
"Brócoli", 350.38, 344
"Frambuesa", 1992.09, 82
"Champignon", 3685.72, 97
"Brócoli", 380.13, 472
"Batata", 15.40, 1000
"Alcachofa", 132.74, 279
"Durazno", 162.55, 896
"Limon", 354.29, 637
"Frutilla", 302.77, 303
"Kiwi", 430.62, 412
"Pera", 167.00, 1090
"Melón", 105.38, 416
"Cereza", 1009.20, 220
"Zanahoria", 36.53, 672
"Espárrago", 594.81, 192
"Sandía", 64.70, 909
"Alcachofa", 157.01, 264
"Papa", 13.12, 920
"Banana", 70.90, 1150
"Lima", 1086.22, 190
"Naranja", 14.42, 1040
"Pepino", 36.63, 485
"Mandarina", 19.74, 930
"Cebolla", 61.81, 920
"Kiwi", 417.09, 384
"Mandarina", 28.87, 1100
"Naranja", 9.44, 800
"Calabaza", 24.81, 672
"Palta", 1111.00, 388
"Uva", 705.04, 261
"Coliflor", 28.92, 565
"Berenjena", 43.89, 546
"Papa", 21.51, 980
"Zuccini", 92.36, 486
"Apio", 56.42, 273
"Brócoli", 379.79, 328
"Repollo", 4.31, 616
"Palta", 1131.67, 440
"TomCherry", 564.26, 186
"TomCherry", 560.45, 234
"Naranja", 18.22, 1170
"Palta", 467.29, 470
"Morrón", 2973.04, 582
"Palta", 1175.63, 348
"Mandarina", 19.90, 1070
"Lechuga", 38.29, 954
"Durazno", 276.28, 760
"Naranja", 17.97, 1130
"Frutilla", 320.11, 360
"Cereza", 962.84, 202
"Naranja", 21.02, 1070
"Tomate", 777.69, 882
"Morrón", 2897.53, 480
"Uva", 708.35, 249
"Higo", 2552.48, 116
"Ajo", 893.08, 88
"Limon", 339.56, 602
"Repollo", 7.15, 728
"Kinoto", 33.49, 218
"Frambuesa", 2027.53, 103
"Uva", 714.00, 285
"Champignon", 3526.40, 97
"Rabanito", 222.25, 345
"Banana", 58.36, 920
"Choclo", 46.18, 243
"Ajo", 926.92, 96
"Lima", 1358.45, 174
"Brócoli", 367.74, 328
"Zanahoria", 30.53, 570
"Sandía", 69.01, 846
"Durazno", 179.14, 752
"Banana", 69.14, 1080
"Higo", 2461.82, 80
"Kinoto", 42.58, 182
"Cebolla", 67.25, 648
"Palta", 1195.58, 408
"Frambuesa", 2027.84, 110
"Mandarina", 20.77, 1160
"Acelga", 16.35, 909
"Naranja", 14.19, 920
"Champignon", 3581.17, 111
"Pera", 140.20, 1000
"Mandarina", 20.00, 1170
"Pepino", 41.90, 565
"Apio", 69.25, 243
"Naranja", 13.07, 840
"Espárrago", 607.91, 192
"Lima", 1397.89, 222
"Repollo", 1.72, 644
"Limon", 331.84, 602
"Choclo", 61.80, 324
"Zanahoria", 36.70, 684
"Cereza", 1073.17, 198
"Frutilla", 300.82, 297
"Uva", 712.51, 330
"Palta", 1154.83, 376
"Banana", 54.86, 880
"Limon", 319.34, 819
"Morrón", 2909.85, 576
"Uva", 720.51, 240
"Naranja", 24.60, 1170
"Choclo", 52.02, 246
"Durazno", 244.78, 840
"Morrón", 2908.50, 684
"Lima", 1237.72, 192
"Palta", 460.22, 500
"Apio", 66.98, 240
"Pomelo", 31.95, 945
"Ajo", 932.38, 99
"Brócoli", 349.94, 404
"Acelga", 16.88, 1080
"Durazno", 122.70, 680
"Melón", 97.76, 360
"Pomelo", 48.52, 846
"Pomelo", 40.06, 891
"Brócoli", 381.12, 440
"Alcachofa", 160.22, 258
"Naranja", 21.70, 1160
"Palta", 1157.18, 460
"Caqui", 831.21, 89
"Sandía", 54.73, 1071
"TomCherry", 565.19, 208
"Melón", 116.98, 452
"Palta", 475.63, 530
"Frutilla", 265.59, 336
"Limon", 342.19, 826
"Cebolla", 81.52, 744
"Caqui", 809.31, 98
"Naranja", 14.13, 1060
"Acelga", 27.73, 1080
"Batata", 21.71, 1100
"Caqui", 815.23, 114
"Caqui", 843.91, 99
"Frambuesa", 2074.30, 106
"Batata", 26.49, 1080
"TomCherry", 549.00, 218
"Champignon", 3572.34, 119
"Kinoto", 39.76, 172
"Choclo", 54.69, 267
"Melón", 96.52, 424
"Lima", 1226.56, 208
"Choclo", 66.56, 288
"Banana", 75.60, 890
"Higo", 2456.20, 111
"Durazno", 276.89, 784
"Kinoto", 42.48, 200
"Champignon", 3556.58, 101
"Frambuesa", 2043.05, 120
"Champignon", 3566.13, 99
"Lechuga", 34.91, 855
"Lima", 1411.36, 176
"Coliflor", 41.20, 540
"Pomelo", 37.38, 756
"Batata", 24.68, 930
"Pomelo", 53.08, 1080
"Papa", 13.22, 810
"Coliflor", 36.48, 545
"Choclo", 57.97, 255
"Cereza", 1036.57, 178
"Pepino", 41.65, 530
"Tomate", 735.74, 999
"Tomate", 730.43, 909
"Mandarina", 12.77, 820
"Lima", 1241.99, 224
"Lima", 1062.95, 216
"Pomelo", 56.81, 765
"Batata", 19.46, 890
"Palta", 495.19, 450
"Mandarina", 16.21, 1030
"Apio", 55.43, 303
"Zanahoria", 26.99, 486
"Coliflor", 25.72, 415
"Pepino", 35.53, 495
"Caqui", 855.28, 104
"Champignon", 3558.94, 105
"Manzana", 156.00, 830
"Tomate", 711.53, 720
"Higo", 2522.74, 91
"Lima", 1200.67, 238
"Morrón", 2926.90, 534
"Palta", 1214.24, 344
"Palta", 476.22, 535
"Ajo", 846.70, 88
"Berenjena", 62.08, 636
"TomCherry", 579.03, 216
"Apio", 57.53, 246
"Caqui", 811.67, 108
"Papa", 23.03, 840
"Acelga", 14.10, 972
"Papa", 13.45, 1120
"Sandía", 73.20, 981
"Champignon", 3540.70, 81
"Melón", 101.30, 372
"Frutilla", 254.51, 300
"Morrón", 2958.13, 528
"Ciruela", 918.05, 981
"Frutilla", 315.58, 336
"Espárrago", 626.83, 210
"Acelga", 27.58, 954
"Choclo", 69.05, 264
"Frambuesa", 2009.48, 80
"Calabaza", 22.06, 640
"Uva", 730.85, 261
"Caqui", 816.00, 94
"Cereza", 1071.06, 164
"Lima", 1039.67, 234
"Acelga", 31.11, 972
"Lima", 1235.71, 166
"Ciruela", 1004.25, 720
"Palta", 503.45, 530
"Banana", 79.87, 900
"Brócoli", 369.95, 428
"Pera", 158.30, 810
"Repollo", 4.25, 721
"Zanahoria", 43.51, 564
"Berenjena", 53.07, 492
"Kinoto", 45.54, 180
"Caqui", 842.36, 99
"Tomate", 825.19, 873
"Mandarina", 15.36, 1020
"Durazno", 151.95, 792
"Cereza", 1036.21, 178
"Pomelo", 57.80, 981
"Choclo", 59.05, 291
"Pepino", 34.51, 575
"Durazno", 265.40, 664
"Banana", 65.69, 810
"Palta", 1158.30, 468
"TomCherry", 529.47, 190
"Uva", 703.66, 327
"TomCherry", 564.26, 178
"Champignon", 3566.29, 119
"Mandarina", 13.12, 1030
"Melón", 117.01, 464
"Higo", 2457.41, 114
"Cereza", 1062.81, 228
"Kinoto", 31.12, 184
"Morrón", 2930.44, 642
"Durazno", 165.48, 848
"Alcachofa", 142.06, 348
"Berenjena", 42.09, 660
"Lima", 981.74, 220
"Pepino", 38.98, 470
"Choclo", 65.88, 276
"Calabaza", 28.90, 864
"Choclo", 64.90, 267
"Durazno", 166.87, 896
"Kinoto", 45.27, 210
"Champignon", 3554.85, 97
"Manzana", 130.74, 830
"Palta", 500.42, 480
"Kinoto", 24.28, 206
"Berenjena", 53.06, 594
"Naranja", 8.01, 920
"Pera", 136.36, 1170
"Champignon", 3545.77, 82
"Sandía", 68.92, 864
"Durazno", 148.13, 904
"Champignon", 3548.09, 96
"TomCherry", 589.25, 176
"Batata", 17.95, 900
"Papa", 20.24, 930
"Zuccini", 95.66, 672
"Repollo", 1.08, 791
"Acelga", 19.31, 1071
"Zanahoria", 33.75, 612
"Uva", 697.62, 306
"Naranja", 12.47, 930
"Limon", 318.71, 756
"Sandía", 77.20, 864
"Durazno", 174.57, 864
"Mandarina", 20.14, 850
"Lima", 1358.72, 182
"Uva", 669.33, 342
"Lima", 1015.90, 188
"Ajo", 934.82, 94
"Frutilla", 295.25, 348
"Mandarina", 16.55, 820
"Durazno", 295.64, 696
"Lima", 1395.55, 162
"Mandarina", 17.74, 980
"Higo", 2437.62, 80
"Limon", 300.43, 574
"Kinoto", 29.36, 190
"Limon", 349.49, 812
"Pera", 161.35, 910
"Limon", 306.65, 644
"Rabanito", 214.59, 240
"Durazno", 137.31, 776
"Durazno", 171.16, 672
"Sandía", 72.60, 981
"Frambuesa", 2094.31, 113
"Naranja", 13.03, 1040
"Caqui", 855.82, 105
"Pepino", 43.04, 425
"Zanahoria", 28.88, 570
"Limon", 300.59, 777
"Repollo", 5.80, 721
"Champignon", 3509.91, 102
"Palta", 457.04, 565
"Calabaza", 20.52, 640
"Ajo", 930.52, 106
"Ciruela", 928.54, 972
"Lima", 1160.20, 238
"Tomate", 753.27, 819
"Lima", 1191.00, 180
"Papa", 15.15, 1000
"Cereza", 1013.51, 230
"Cereza", 1024.62, 218
"Frambuesa", 2126.91, 114
"Champignon", 3589.37, 94
"Calabaza", 20.04, 864
"Zanahoria", 29.47, 594
"Lechuga", 33.35, 1080
"Choclo", 53.21, 297
"Naranja", 13.96, 1070
"Uva", 640.73, 342
"Naranja", 11.38, 850
"Banana", 71.41, 820
"Caqui", 794.96, 87
"Tomate", 747.94, 927
"Champignon", 3583.79, 81
"Lima", 1199.17, 240
"Acelga", 23.62, 927
"Caqui", 812.87, 85
"Zuccini", 89.94, 702
"Pomelo", 36.71, 1026
"Palta", 1120.44, 332
"Brócoli", 379.91, 328
"Rabanito", 234.21, 351
"Tomate", 688.95, 891
"Frutilla", 300.22, 306
"Naranja", 19.01, 960
"Frambuesa", 2028.83, 101
"Manzana", 136.15, 1050
"Repollo", 6.10, 623
"Lima", 1203.70, 168
"Champignon", 3598.10, 116
"Mandarina", 17.70, 1030
"Limon", 324.28, 840
"Calabaza", 14.86, 888
"Mandarina", 7.77, 940
"Espárrago", 639.59, 166
"Frutilla", 302.97, 240
"Manzana", 151.32, 850
"Kiwi", 408.97, 324
"Limon", 318.53, 700
"Caqui", 800.58, 119
"Durazno", 158.02, 792
"Morrón", 3052.77, 666
"Durazno", 150.05, 640
"Uva", 656.26, 246
"Lima", 1046.62, 240
"Rabanito", 229.69, 360
"Lima", 1250.33, 176
"Higo", 2483.05, 106
"Lima", 1237.87, 184
"Batata", 18.32, 1080
"Durazno", 189.21, 696
"TomCherry", 541.09, 240
"Berenjena", 59.99, 624
"Naranja", 11.89, 1020
"Papa", 25.66, 1130
"Durazno", 289.64, 800
"Mandarina", 21.85, 850
"Papa", 12.81, 920
"Berenjena", 60.84, 606
"Calabaza", 25.65, 728
"Zuccini", 80.87, 486
"Mandarina", 17.43, 800
"Lima", 1017.99, 160
"Palta", 510.52, 505
"Cereza", 1006.46, 226
"Cereza", 1068.74, 168
"Espárrago", 591.31, 234
"Cebolla", 70.69, 840
"Batata", 14.44, 960
"Rabanito", 215.79, 294
"Uva", 717.91, 255
"Caqui", 830.34, 88
"Apio", 50.47, 258
"Higo", 2450.00, 105
"Pera", 155.35, 900
"Pomelo", 51.20, 747
"Frutilla", 287.07, 267
"Durazno", 282.65, 920
"Rabanito", 226.32, 300
"Berenjena", 55.22, 666
"Ciruela", 990.06, 855
"Zuccini", 81.03, 594
"Zuccini", 69.74, 492
"Cebolla", 62.44, 912
"Lima", 1353.84, 184
"Durazno", 273.32, 808
"Alcachofa", 145.35, 339
"Calabaza", 19.31, 720
"Sandía", 42.70, 1044
"Naranja", 17.79, 820
"Acelga", 20.14, 873
"Pera", 143.28, 1190
"Papa", 15.49, 870
"Espárrago", 636.14, 236
"Durazno", 269.76, 704
"Frambuesa", 2088.35, 80
"Alcachofa", 139.09, 336
"Frutilla", 302.72, 348
"Choclo", 58.19, 282
"Kinoto", 25.44, 168
"Mandarina", 15.33, 1170
"Ciruela", 946.29, 963
"Alcachofa", 152.96, 354
"Alcachofa", 150.68, 300
"Choclo", 54.10, 291
"Lima", 1190.12, 208
"Morrón", 2886.85, 480
"Champignon", 3633.04, 90
"Durazno", 272.54, 712
"Mandarina", 18.86, 1020
"Melón", 95.06, 376
"Ajo", 954.17, 113
"Manzana", 126.31, 850
"Durazno", 170.35, 848
"Sandía", 57.44, 972
"Choclo", 55.04, 279
"Calabaza", 15.66, 792
"Morrón", 3025.27, 642
"Kiwi", 436.06, 396
"Repollo", 4.11, 574
"Brócoli", 322.71, 440
"Uva", 742.50, 240
"Durazno", 248.30, 776
"Brócoli", 328.42, 336
"Ciruela", 975.87, 864
"Frutilla", 273.71, 279
"Naranja", 16.75, 860
"Ciruela", 915.90, 999
"Coliflor", 28.69, 455
"Uva", 705.05, 285
"Tomate", 799.42, 963
"Choclo", 52.38, 360
"Choclo", 51.11, 297
"Mandarina", 14.34, 910
"Ciruela", 954.12, 864
"Berenjena", 65.66, 714
"Sandía", 59.35, 990
"Kiwi", 452.51, 392
"Palta", 531.35, 550
"Durazno", 147.86, 656
"Sandía", 56.09, 882
"Sandía", 62.94, 909
"TomCherry", 483.56, 190
"Higo", 2431.16, 112
"Pepino", 32.76, 560
"Ajo", 911.47, 114
"Cebolla", 59.20, 648
"Frutilla", 255.88, 327
"Lima", 1394.49, 172
"Durazno", 250.49, 784
"Brócoli", 349.75, 436
"Frambuesa", 2027.11, 102
"Palta", 491.20, 425
"Morrón", 2912.89, 648
"Lima", 1399.61, 196
"Brócoli", 367.37, 372
"Berenjena", 44.45, 660
"Pepino", 34.59, 470
"Ciruela", 972.34, 837
"Pomelo", 41.77, 954
"Choclo", 76.31, 339
"Kinoto", 27.50, 232
"Espárrago", 620.09, 238
"Lima", 1027.16, 178
"Lechuga", 34.06, 1044
"Berenjena", 51.61, 600
"Espárrago", 606.38, 212
"Melón", 120.15, 464
"Melón", 105.43, 452
"Caqui", 866.53, 117
"Frambuesa", 2087.30, 92
"Cereza", 1024.71, 202
"Ciruela", 983.11, 846
"Lima", 1255.87, 240
"Ajo", 934.68, 109
"Ciruela", 934.22, 1035
"Durazno", 181.91, 880
"Durazno", 157.01, 840
"Uva", 708.68, 333
"Cebolla", 79.54, 656
"Durazno", 261.18, 864
"Morrón", 2953.71, 594
"Naranja", 20.90, 990
"Durazno", 188.36, 896
"Morrón", 2835.93, 552
"Mandarina", 21.08, 890
"Repollo", 6.92, 742
"Durazno", 156.29, 912
"Alcachofa", 150.72, 300
"Sandía", 58.84, 882
"Limon", 328.28, 630
"Mandarina", 19.82, 1200
"Mandarina", 14.97, 1170
"Lima", 1260.72, 230
"Champignon", 3666.53, 99
"Papa", 21.07, 1190
"Lima", 1198.98, 182
"Espárrago", 595.95, 182
"Pera", 155.03, 1200
"Durazno", 165.76, 888
"Lima", 1369.06, 222
"Repollo", 8.18, 784
"Durazno", 152.38, 736
"Cereza", 1046.28, 214
"Uva", 641.93, 348
"Pomelo", 35.99, 1035
"Berenjena", 54.00, 678
"Mandarina", 18.74, 1180
"Ciruela", 973.85, 729
"Pomelo", 47.99, 1080
"Cereza", 1047.12, 222
"Limon", 347.59, 574
"Espárrago", 602.05, 166
"Palta", 480.81, 550
"Alcachofa", 143.40, 273
"Naranja", 13.26, 1050
"Kinoto", 26.17, 176
"Brócoli", 316.80, 448
"Coliflor", 32.69, 535
"Pomelo", 54.74, 873
"Frambuesa", 2025.55, 100
"Tomate", 738.09, 927
"TomCherry", 525.97, 192
"Brócoli", 342.54, 368
"Zuccini", 77.31, 660
"Lima", 1367.13, 238
"Durazno", 131.43, 736
"Limon", 313.50, 595
"Rabanito", 242.39, 330
"Kiwi", 435.75, 440
"Papa", 16.44, 1150
"Higo", 2576.32, 112
"Berenjena", 60.25, 714
"Banana", 62.39, 930
"Tomate", 707.02, 936
"Caqui", 800.34, 113
"Lima", 1241.91, 162
"Choclo", 50.43, 285
"Manzana", 129.70, 920
"Uva", 707.82, 360
"Berenjena", 52.24, 516
"Pomelo", 47.75, 756
"Brócoli", 342.17, 428
"Calabaza", 21.62, 712
"Sandía", 59.82, 936
"Tomate", 771.61, 810
"Champignon", 3540.57, 84
"Champignon", 3616.90, 96
"TomCherry", 554.21, 184
"Uva", 743.07, 267
"Limon", 282.27, 742
"Lechuga", 37.88, 819
"Alcachofa", 129.95, 261
"Durazno", 133.15, 752
"Ciruela", 895.04, 1044
"Tomate", 756.57, 864
"Melón", 90.23, 404
"Ciruela", 927.02, 936
"Pepino", 24.01, 470
"Durazno", 131.83, 744
"TomCherry", 535.30, 234
"Apio", 69.70, 321
"Palta", 1153.13, 400
"Cebolla", 77.29, 784
"Coliflor", 27.06, 485
"Frambuesa", 2151.98, 117
"Brócoli", 374.17, 364
"Naranja", 9.89, 890
"Choclo", 50.17, 243
"Zanahoria", 32.12, 576
"Melón", 108.82, 480
"Kinoto", 29.70, 200
"Zanahoria", 35.97, 642
"Batata", 20.89, 1180
"Ajo", 879.28, 120
"Berenjena", 54.10, 552
"Rabanito", 240.61, 336
"Palta", 1150.15, 348
"Kiwi", 398.76, 412
"Lima", 1088.51, 162
"Durazno", 149.42, 864
"Calabaza", 18.43, 680
"Durazno", 147.75, 712
"Rabanito", 218.33, 264
"Espárrago", 628.97, 226
"Zanahoria", 30.44, 516
"Pepino", 42.67, 500
"Kinoto", 40.73, 218
"TomCherry", 553.90, 226
"Champignon", 3664.36, 119
"Durazno", 298.69, 856
"Berenjena", 56.02, 570
"Pomelo", 54.96, 990
"Pera", 133.78, 1130
"Zanahoria", 39.88, 690
"Choclo", 56.05, 309
"Durazno", 174.83, 664
"Sandía", 65.88, 783
"Ciruela", 943.35, 819
"Cereza", 1026.72, 236
"Acelga", 21.17, 1071
"Frutilla", 296.71, 282
"Zuccini", 99.20, 720
"Choclo", 48.26, 315
"Tomate", 727.11, 819
"Apio", 56.88, 273
"Lechuga", 35.08, 855
"Mandarina", 23.72, 1070
"Higo", 2455.95, 100
"Naranja", 13.34, 1050
"Cereza", 1018.20, 184
"Zanahoria", 28.04, 516
"Mandarina", 23.48, 1110
"Durazno", 153.65, 784
"Sandía", 74.53, 729
"TomCherry", 524.27, 180
"Papa", 15.33, 840
"Naranja", 9.17, 1120
"Frutilla", 276.25, 255
"Pepino", 42.78, 400
"Papa", 13.00, 820
"Mandarina", 16.98, 1060
"Brócoli", 369.93, 456
"Uva", 706.36, 333
"Acelga", 24.63, 927
"Frutilla", 257.78, 297
"Ciruela", 979.40, 999
"Kiwi", 445.50, 328
"Berenjena", 55.49, 480
"Durazno", 150.70, 960
"Choclo", 63.37, 330
"Uva", 772.57, 309
"Calabaza", 26.77, 752
"Kiwi", 405.42, 368
"Coliflor", 31.00, 510
"Champignon", 3605.38, 116
"Frutilla", 306.81, 249
"Durazno", 208.90, 736
"Pomelo", 42.57, 864
"Kiwi", 455.82, 420
"Zuccini", 79.31, 708
"Frutilla", 325.94, 324
"Sandía", 65.16, 1080
"Pomelo", 46.05, 810
"Mandarina", 17.74, 800
"Limon", 351.14, 728
"Calabaza", 17.55, 816
"Frambuesa", 2090.10, 99
"Manzana", 135.90, 850
"Mandarina", 26.52, 980
"Melón", 111.84, 320
"Cebolla", 56.15, 768
"Apio", 51.52, 267
"Frutilla", 291.31, 291
"Champignon", 3686.45, 111
"Zanahoria", 24.52, 720
"Frambuesa", 1978.81, 85
"Manzana", 156.16, 1150
"Frambuesa", 2139.66, 100
"Palta", 517.25, 545
"Zanahoria", 35.51, 564
"Tomate", 766.55, 846
"Mandarina", 17.51, 820
"Apio", 79.89, 276
"Caqui", 867.14, 99
"Coliflor", 22.25, 570
"Cebolla", 64.41, 856
"Pera", 142.54, 860
"Palta", 470.03, 485
"Naranja", 12.24, 1150
"Choclo", 56.95, 300
"Naranja", 13.08, 820
"Palta", 1081.77, 464
"Higo", 2616.16, 99
"Cebolla", 78.42, 920
"Batata", 17.11, 800
"Berenjena", 75.55, 534
"Higo", 2491.08, 108
"Acelga", 19.51, 828
"Higo", 2489.42, 108
"Kinoto", 31.38, 182
"Rabanito", 238.61, 273
"Pera", 132.77, 1030
"Palta", 1124.27, 460
"Palta", 517.59, 550
"TomCherry", 535.89, 218
"Zuccini", 83.28, 582
"Melón", 98.53, 424
"Naranja", 1.67, 960
"Acelga", 19.63, 1062
"Pomelo", 45.37, 918
"Cereza", 1060.06, 162
"Calabaza", 14.02, 680
"Frambuesa", 2051.17, 116
"Zuccini", 68.79, 648
"Banana", 60.90, 1170
"Kiwi", 413.75, 412
"Lima", 1080.34, 208
"Brócoli", 342.69, 456
"Pera", 149.24, 1190
"Calabaza", 23.16, 920
"Pomelo", 46.22, 945
"Acelga", 14.02, 936
"Palta", 483.41, 490
"Calabaza", 31.56, 856
"Cereza", 1091.21, 176
"Naranja", 13.04, 1110
"Rabanito", 224.32, 303
"Tomate", 723.65, 1062
"Sandía", 64.08, 1044
"Coliflor", 26.88, 505
"Limon", 325.35, 630
"Naranja", 17.26, 1160
"Pera", 132.27, 1120
"Rabanito", 212.67, 345
"Limon", 337.73, 721
